"id_pub";"COD_PROV";"NOMBRE_ACTUAL";"POBLACION";"SUPERFICIE";"PERIMETRO";"COD_INE_CAPITAL";"CAPITAL";"POBLACION_CAPITAL";"LONGITUD_ETRS89";"LATITUD_ETRS89";"ALTITUD"
235;"03";"Orxeta";787;2406.0;30104;"03098000102";"Orxeta";526;"-0,2618598";"38,56400384";176
236;"03";"Orihuela";78940;36536.0;234084;"03099002102";"Orihuela";31714;"-0,949954565";"38,08522582";24
237;"03";"Parcent";983;1177.0;15015;"03100000101";"Parcent";651;"-0,06446788";"38,74571695";290
238;"03";"Pedreguer";8006;2958.0;24883;"03101000104";"Pedreguer";5643;"0,03432468";"38,7935383";85
239;"03";"Pego";10240;5284.0;33677;"03102000102";"Pego";9345;"-0,11803172";"38,84201714";82
240;"03";"Penàguila";275;4991.0;47887;"03103000101";"Penàguila";223;"-0,35881625";"38,67944195";682
241;"03";"Petrer";34009;10428.0;43761;"03104000103";"Petrer";28890;"-0,76953712";"38,48480043";465
242;"03";"el Pinós/Pinoso";8142;12646.0;59560;"03105000801";"el Pinós/Pinoso";6808;"-1,04195399";"38,40441177";591
243;"03";"Planes";693;3886.0;27974;"03106000401";"Planes";530;"-0,34478535";"38,78583429";451
244;"03";"Polop";5069;2255.0;22516;"03107000201";"Polop";3530;"-0,12654723";"38,62255314";239
245;"03";"Rafal";4597;157.0;6583;"03109000101";"Rafal";4544;"-0,84889051";"38,10480713";13
246;"03";"el Ràfol d'Almúnia";670;487.0;12870;"03110000101";"el Ràfol d'Almúnia";416;"-0,05280018";"38,82066727";87
247;"03";"Redován";8058;944.0;22932;"03111000102";"Redován";7078;"-0,90524865";"38,1140353";28
248;"03";"Relleu";1173;7677.0;41044;"03112000101";"Relleu";650;"-0,31086389";"38,58727823";435
249;"03";"Rojales";15978;2772.0;37034;"03113000103";"Rojales";4961;"-0,7231866";"38,08892037";8
250;"03";"la Romana";2542;4329.0;31883;"03114000102";"la Romana";1580;"-0,8960138";"38,36742371";419
251;"03";"Sagra";427;561.0;11673;"03115000101";"Sagra";411;"-0,06512199";"38,81142807";103
252;"03";"Salinas";1642;6171.0;32115;"03116000101";"Salinas";1294;"-0,91278122";"38,52006995";493
253;"03";"Sanet y Negrals";702;394.0;8049;"03117000101";"Sanet y Negrals";496;"-0,03373355";"38,81916633";83
254;"03";"San Fulgencio";8447;2070.0;20939;"03118000203";"San Fulgencio";1424;"-0,718882252";"38,11200673";3
255;"03";"Sant Joan d'Alacant";24363;963.0;13854;"03119000108";"Sant Joan d'Alacant";21422;"-0,43660694";"38,40151192";40
256;"03";"San Miguel de Salinas";6553;5484.0;29622;"03120000103";"San Miguel de Salinas";3913;"-0,78930554";"37,97713811";87
257;"03";"Santa Pola";34148;5816.0;43087;"03121000106";"Santa Pola";24060;"-0,55528061";"38,1931155";4
258;"03";"Sant Vicent del Raspeig/San Vicente del Raspeig";58912;4055.0;38579;"03122000605";"Sant Vicent del Raspeig/San Vicente del Raspeig";53822;"-0,522215366";"38,39603599";105
259;"03";"Sax";9935;6348.0;31473;"03123000101";"Sax";8703;"-0,81692328";"38,53849557";473
260;"03";"Sella";578;3883.0;29631;"03124000101";"Sella";474;"-0,27218087";"38,60812245";412
261;"03";"Senija";605;478.0;11096;"03125000102";"Senija";380;"0,04175328";"38,72826598";231
262;"03";"Tàrbena";642;3167.0;28630;"03127000101";"Tàrbena";458;"-0,1019394";"38,69363337";559
263;"03";"Teulada";11466;3225.0;30407;"03128000215";"Teulada";4484;"0,10231946";"38,72911733";183
264;"03";"Tibi";1691;7038.0;35711;"03129000103";"Tibi";975;"-0,57799241";"38,53125236";517
265;"03";"Tollos";37;1597.0;19407;"03130000101";"Tollos";37;"-0,27417974";"38,75700785";776
266;"03";"Tormos";327;536.0;14453;"03131000101";"Tormos";268;"-0,0723226";"38,80205024";129
267;"03";"la Torre de les Maçanes/Torremanzanas";681;3647.0;29931;"03132000101";"la Torre de les Maçanes/Torremanzanas";529;"-0,419974923";"38,60749575";782
268;"03";"Torrevieja";82842;7176.0;47324;"03133000206";"Torrevieja";60712;"-0,68302608";"37,97775873";7
269;"03";"la Vall d'Alcalà";163;2285.0;24552;"03134000101";"Alcalà de la Jovada";108;"-0,25201489";"38,79456237";639
270;"03";"la Vall d'Ebo";204;3242.0;24069;"03135000101";"la Vall d'Ebo";194;"-0,15985139";"38,80574426";392
271;"03";"la Vall de Gallinera";557;5363.0;36163;"03136000101";"Benialí";122;"-0,22174105";"38,82200923";293
272;"03";"la Vall de Laguar";843;2305.0;24361;"03137000001";"la Vall de Laguar";0;"-0,10944662";"38,77743427";439
273;"03";"el Verger";4841;815.0;13551;"03138000101";"el Verger";4205;"0,01012098";"38,84290338";21
274;"03";"la Vila Joiosa/Villajoyosa";34684;5924.0;41201;"03139000401";"la Vila Joiosa/Villajoyosa";21710;"-0,232622623";"38,50511374";26
275;"03";"Villena";34025;34538.0;96744;"03140000510";"Villena";31837;"-0,86138343";"38,62963811";503
276;"03";"els Poblets";2721;362.0;8537;"03901000301";"Setla";403;"0,01680187";"38,85116436";13
277;"03";"Pilar de la Horadada";22597;7781.0;47092;"03902000103";"Pilar de la Horadada";14501;"-0,79242783";"37,86372554";32
278;"03";"Los Montesinos";5123;1499.0;21321;"03903000101";"Los Montesinos";4673;"-0,74364774";"38,02749921";19
279;"03";"San Isidro";2146;1169.0;15948;"03904000101";"San Isidro";2110;"-0,83836588";"38,17123285";10
280;"04";"Abla";1258;4524.0;46589;"04001000101";"Abla";1170;"-2,77953953";"37,1412099";853
281;"04";"Abrucena";1208;8367.0;58614;"04002000101";"Abrucena";1061;"-2,7974669";"37,13218285";986
282;"04";"Adra";25501;8969.0;51619;"04003000101";"Adra";20514;"-3,02330257";"36,74868325";14
283;"04";"Albanchez";726;3491.0;26860;"04004000101";"Albanchez";625;"-2,18135854";"37,28686167";487
284;"04";"Alboloduy";612;6973.0;47842;"04005000101";"Alboloduy";568;"-2,62168571";"37,03339629";381
285;"04";"Albox";12070;16827.0;61380;"04006000101";"Albox";8535;"-2,146835459";"37,38967753";422
286;"04";"Alcolea";849;6751.0;47344;"04007000101";"Alcolea";711;"-2,96066637";"36,97361957";746
287;"04";"Alcóntar";542;9390.0;59358;"04008000101";"Alcóntar";129;"-2,59756879";"37,33611796";955
288;"04";"Alcudia de Monteagud";129;1552.0;22484;"04009000101";"Alcudia de Monteagud";123;"-2,26678969";"37,23587193";1025
289;"04";"Alhabia";675;1639.0;18386;"04010000101";"Alhabia";609;"-2,58702093";"36,98991242";290
290;"04";"Alhama de Almería";3733;2624.0;25588;"04011000101";"Alhama de Almería";3368;"-2,56977648";"36,95718281";520
291;"04";"Alicún";204;587.0;14336;"04012000101";"Alicún";198;"-2,60215517";"36,96671607";414
292;"04";"Almería";200753;29572.0;127373;"04013000101";"Almería";168807;"-2,46413188";"36,83892362";16
293;"04";"Almócita";197;3082.0;39310;"04014000101";"Almócita";192;"-2,78984397";"37,00274251";835
294;"04";"Alsodux";131;2010.0;32083;"04015000101";"Alsodux";95;"-2,59464638";"37,00135999";309
295;"04";"Antas";3355;9973.0;42414;"04016000201";"Antas";1847;"-1,91715315";"37,24459175";108
296;"04";"Arboleas";4685;6614.0;46628;"04017000101";"Arboleas";777;"-2,0754646";"37,35116011";270
297;"04";"Armuña de Almanzora";313;772.0;15299;"04018000101";"Armuña de Almanzora";279;"-2,41135555";"37,34982202";630
298;"04";"Bacares";249;9452.0;39976;"04019000101";"Bacares";248;"-2,45318749";"37,26120059";1209
299;"04";"Bayárcal";317;3802.0;35027;"04020000101";"Bayárcal";308;"-2,99562617";"37,03018267";1252
300;"04";"Bayarque";219;2636.0;28909;"04021000101";"Bayarque";211;"-2,43594364";"37,33068864";817
301;"04";"Bédar";974;4672.0;33619;"04022000201";"Bédar";328;"-1,98182232";"37,19030833";401
302;"04";"Beires";132;3883.0;37726;"04023000101";"Beires";129;"-2,79152516";"37,01264326";934
303;"04";"Benahadux";4526;1661.0;18999;"04024000101";"Benahadux";4242;"-2,455766";"36,925792";115
304;"04";"Benitagla";59;639.0;14152;"04026000101";"Benitagla";59;"-2,23834784";"37,23123941";945
305;"04";"Benizalón";263;3197.0;32485;"04027000101";"Benizalón";149;"-2,24165602";"37,2118904";934
306;"04";"Bentarique";239;1134.0;28435;"04028000101";"Bentarique";234;"-2,61889692";"36,98631438";316
307;"04";"Berja";12708;18581.0;66447;"04029000401";"Berja";9668;"-2,94948207";"36,84732147";340
308;"04";"Canjáyar";1178;6692.0;57977;"04030000201";"Canjáyar";1081;"-2,73944378";"37,01006973";602
309;"04";"Cantoria";3547;7895.0;49635;"04031000401";"Cantoria";1897;"-2,19324978";"37,35219371";381
310;"04";"Carboneras";8183;9546.0;57089;"04032000401";"Carboneras";6904;"-1,89349648";"36,99742391";6
311;"04";"Castro de Filabres";115;2923.0;29594;"04033000101";"Castro de Filabres";115;"-2,43912676";"37,18484936";945
312;"04";"Cóbdar";170;3199.0;31598;"04034000101";"Cóbdar";144;"-2,21001778";"37,26157453";606
313;"04";"Cuevas del Almanzora";14623;26375.0;76338;"04035030501";"Cuevas del Almanzora";6639;"-1,880632167";"37,29705933";90
314;"04";"Chercos";288;1355.0;15071;"04036000101";"Chercos";182;"-2,258064172";"37,26711184";912
315;"04";"Chirivel";1501;19647.0;73611;"04037000601";"Chirivel";1074;"-2,26658541";"37,59512473";1039
316;"04";"Dalías";4102;14072.0;79402;"04038000401";"Dalías";3539;"-2,87111055";"36,82078429";411
317;"04";"Enix";540;6684.0;53230;"04041000101";"Enix";336;"-2,60175846";"36,8769393";716
318;"04";"Felix";664;8126.0;41816;"04043000201";"Felix";561;"-2,65861622";"36,86898567";820
319;"04";"Fines";2160;2312.0;26401;"04044000501";"Fines";1789;"-2,263101772";"37,3587942";479
320;"04";"Fiñana";1977;13395.0;71085;"04045000201";"Fiñana";1916;"-2,84178852";"37,17135438";950
321;"04";"Fondón";1032;9115.0;58602;"04046000201";"Fondón";660;"-2,85918906";"36,97993167";846
322;"04";"Gádor";3008;8767.0;62237;"04047000101";"Gádor";2636;"-2,49279322";"36,9530923";173
323;"04";"Los Gallardos";3003;3489.0;35113;"04048000401";"Los Gallardos";1572;"-1,9417002";"37,17027055";121
324;"04";"Garrucha";9875;776.0;17344;"04049000101";"Garrucha";9860;"-1,82347743";"37,1797194";20
325;"04";"Gérgal";1107;22948.0;77389;"04050001001";"Gérgal";864;"-2,53905331";"37,12083904";763
326;"04";"Huécija";491;1901.0;24555;"04051000101";"Huécija";480;"-2,60994487";"36,96802203";409
327;"04";"Huércal de Almería";17974;2092.0;22894;"04052000404";"Huércal de Almería";7058;"-2,441637878";"36,87874536";76
328;"04";"Huércal-Overa";19744;31821.0;81487;"04053100201";"Huércal-Overa";14275;"-1,94352848";"37,39055009";280
329;"04";"Íllar";436;1918.0;26168;"04054000101";"Íllar";405;"-2,63886001";"36,9849617";424
330;"04";"Instinción";462;3348.0;40556;"04055000101";"Instinción";441;"-2,65979091";"36,99319077";427
331;"04";"Laroya";197;2171.0;21998;"04056000201";"Laroya";160;"-2,3320851";"37,29604768";860
332;"04";"Láujar de Andarax";1591;9280.0;64264;"04057000101";"Láujar de Andarax";1495;"-2,88903331";"36,99456726";920
333;"04";"Líjar";398;2824.0;25327;"04058000101";"Líjar";354;"-2,21999131";"37,29501881";604
334;"04";"Lubrín";1489;13813.0;53702;"04059000502";"Lubrín";607;"-2,06592032";"37,21648353";516
335;"04";"Lucainena de las Torres";584;12320.0;66727;"04060000101";"Lucainena de las Torres";378;"-2,2011865";"37,0402677";549
336;"04";"Lúcar";772;10071.0;47251;"04061000401";"Lúcar";380;"-2,42494356";"37,40081642";900
337;"04";"Macael";5449;4382.0;30696;"04062000101";"Macael";5402;"-2,30432229";"37,33233031";536
338;"04";"María";1235;22556.0;82596;"04063000601";"María";1068;"-2,16479793";"37,7115544";1197
339;"04";"Mojácar";7257;7153.0;47958;"04064000501";"Mojácar";1354;"-1,85016798";"37,14008707";140
340;"04";"Nacimiento";485;8075.0;45591;"04065000301";"Nacimiento";416;"-2,64792293";"37,10502345";596
341;"04";"Níjar";31458;59976.0;132948;"04066001601";"Níjar";2239;"-2,206606998";"36,96577831";355
342;"04";"Ohanes";561;3241.0;26510;"04067000101";"Ohanes";543;"-2,74552024";"37,03829786";961
343;"04";"Olula de Castro";190;3360.0;28988;"04068000101";"Olula de Castro";178;"-2,47387144";"37,17517469";1005
344;"04";"Olula del Río";6258;2344.0;25834;"04069000501";"Olula del Río";5713;"-2,298036055";"37,35213746";486
345;"04";"Oria";2215;23471.0;76660;"04070000101";"Oria";983;"-2,29602131";"37,48360163";1022
346;"04";"Padules";436;2649.0;29702;"04071000101";"Padules";431;"-2,77409853";"36,99862987";747
347;"04";"Partaloa";1065;5260.0;31003;"04072000301";"Partaloa";279;"-2,2262643";"37,40605456";543
348;"04";"Paterna del Río";387;4548.0;32494;"04073000201";"Paterna del Río";333;"-2,95313089";"37,02162718";1201
349;"04";"Pechina";4143;4605.0;30746;"04074000101";"Pechina";3055;"-2,44105175";"36,91567505";105
350;"04";"Pulpí";10342;9484.0;48884;"04075030201";"Pulpí";4602;"-1,745159";"37,41211031";194
351;"04";"Purchena";1636;5660.0;55757;"04076000201";"Purchena";1363;"-2,36166335";"37,34731041";551
352;"04";"Rágol";305;2692.0;31675;"04077000101";"Rágol";303;"-2,68123514";"36,9953238";405
353;"04";"Rioja";1488;3640.0;26023;"04078000301";"Rioja";1278;"-2,46389912";"36,94267969";128
354;"04";"Roquetas de Mar";98725;5964.0;51463;"04079001001";"Roquetas de Mar";46342;"-2,6150576";"36,76467854";7
355;"04";"Santa Cruz de Marchena";203;1997.0;28403;"04080000201";"Santa Cruz de Marchena";163;"-2,60298289";"37,01700109";330
356;"04";"Santa Fe de Mondújar";477;3486.0;41916;"04081000601";"Santa Fe de Mondújar";290;"-2,5313124";"36,97425446";215
357;"04";"Senés";291;5024.0;37939;"04082000301";"Senés";209;"-2,34726177";"37,20447008";1008
358;"04";"Serón";2039;16628.0;78110;"04083090401";"Serón";1196;"-2,50991257";"37,34295293";823
359;"04";"Sierro";380;2764.0;26586;"04084000101";"Sierro";375;"-2,39864285";"37,32144567";755
360;"04";"Somontín";444;1612.0;31246;"04085000101";"Somontín";360;"-2,38745675";"37,39094721";824
361;"04";"Sorbas";2471;24915.0;79999;"04086070101";"Sorbas";1469;"-2,124113";"37,09821538";409
362;"04";"Suflí";197;1009.0;22019;"04087000101";"Suflí";181;"-2,39014365";"37,33823085";630
363;"04";"Tabernas";3887;28037.0;71753;"04088001201";"Tabernas";3232;"-2,39150625";"37,04984427";402
364;"04";"Taberno";996;4405.0;36433;"04089000601";"Taberno";563;"-2,07770837";"37,46930863";712
365;"04";"Tahal";349;9459.0;60535;"04090000501";"Tahal";244;"-2,28473564";"37,22770702";1008
366;"04";"Terque";372;1571.0;39964;"04091000101";"Terque";338;"-2,5960885";"36,98374179";285
367;"04";"Tíjola";3528;6773.0;48150;"04092000701";"Tíjola";2973;"-2,43885542";"37,34438543";688
368;"04";"Turre";3892;10795.0;54227;"04093000901";"Turre";3394;"-1,89478231";"37,15219777";45
369;"04";"Turrillas";260;3916.0;29992;"04094000401";"Turrillas";168;"-2,26512269";"37,0299004";845
370;"04";"Uleila del Campo";816;3866.0;27124;"04095001001";"Uleila del Campo";656;"-2,2035137";"37,18525562";627
371;"04";"Urrácal";369;2546.0;22549;"04096000201";"Urrácal";309;"-2,36518023";"37,39750865";744
372;"04";"Velefique";235;6644.0;41436;"04097000101";"Velefique";226;"-2,40192493";"37,19492499";926
373;"04";"Vélez-Blanco";1946;44131.0;115900;"04098000101";"Vélez-Blanco";1199;"-2,09608111";"37,69085853";1076
374;"04";"Vélez-Rubio";6521;28254.0;82702;"04099000101";"Vélez-Rubio";5514;"-2,07415558";"37,64799415";838
375;"04";"Vera";17700;5759.0;39048;"04100000302";"Vera";12510;"-1,86877507";"37,24675325";101
376;"04";"Viator";6039;2062.0;19674;"04101000201";"Viator";5320;"-2,42781271";"36,88906423";71
377;"04";"Vícar";27398;6434.0;54606;"04102000901";"Vícar";115;"-2,64392746";"36,83084658";279
378;"04";"Zurgena";2895;7166.0;41966;"04103001001";"Zurgena";632;"-2,03993235";"37,34234106";239
379;"04";"Las Tres Villas";564;8535.0;51794;"04901000801";"Doña María Ocaña";110;"-2,71216116";"37,13516947";689
380;"04";"El Ejido";84005;22613.0;96246;"04902000301";"El Ejido";43671;"-2,81490838";"36,77576137";81
381;"04";"La Mojonera";9086;2386.0;25930;"04903000201";"La Mojonera";6275;"-2,68308803";"36,75456705";40
382;"04";"Balanegra";2959;3159.0;25005;"04904000101";"Balanegra";2934;"-2,90884074";"36,74594326";6
383;"05";"Adanero";196;3141.0;24382;"05001000101";"Adanero";196;"-4,60377542";"40,94423557";910
384;"05";"La Adrada";2757;5863.0;41860;"05002000101";"La Adrada";2691;"-4,63746033";"40,30136381";624
385;"05";"Albornos";172;1709.0;21884;"05005000101";"Albornos";168;"-4,88627099";"40,83545261";911
386;"05";"Aldeanueva de Santa Cruz";113;848.0;15540;"05007000101";"Aldeanueva de Santa Cruz";113;"-5,41959204";"40,38196006";1162
387;"05";"Aldeaseca";219;2424.0;21594;"05008000101";"Aldeaseca";219;"-4,81751947";"41,04920154";859
388;"05";"La Aldehuela";147;1714.0;17734;"05010000101";"La Aldehuela";137;"-5,408369";"40,410172";1070
389;"05";"Amavida";128;1501.0;19999;"05012000101";"Amavida";93;"-5,06123239";"40,57148196";1163
390;"05";"El Arenal";943;2707.0;23435;"05013000101";"El Arenal";930;"-5,08685361";"40,26521196";888
391;"05";"Arenas de San Pedro";6434;19355.0;117662;"05014000101";"Arenas de San Pedro";5614;"-5,0911461";"40,20868842";507
392;"05";"Arevalillo";67;1496.0;19395;"05015000101";"Arevalillo";63;"-5,37199751";"40,58706309";1130
393;"05";"Arévalo";7881;4571.0;48294;"05016000101";"Arévalo";7874;"-4,71892472";"41,06550483";820
394;"05";"Aveinte";82;1284.0;24719;"05017000101";"Aveinte";82;"-4,83760071";"40,78314581";1002
395;"05";"Avellaneda";26;1023.0;12668;"05018000101";"Avellaneda";26;"-5,38806013";"40,38865969";1353
396;"05";"Ávila";57949;23070.0;172349;"05019000301";"Ávila";57243;"-4,69771277";"40,65586958";1131
397;"05";"El Barco de Ávila";2298;1268.0;14319;"05021000101";"El Barco de Ávila";2298;"-5,52704093";"40,35576349";1004
398;"05";"El Barraco";1973;15390.0;67498;"05022000102";"El Barraco";1858;"-4,64114216";"40,47607893";1008
399;"05";"Barromán";181;2003.0;23285;"05023000101";"Barromán";181;"-4,93135736";"41,06568002";800
400;"05";"Becedas";183;3220.0;26380;"05024000101";"Becedas";167;"-5,63456079";"40,40515651";1097
401;"05";"Becedillas";77;1986.0;26718;"05025000101";"Becedillas";69;"-5,33091124";"40,53862676";1062
402;"05";"Bercial de Zapardiel";195;1730.0;18611;"05026000101";"Bercial de Zapardiel";195;"-4,97072941";"41,04621476";807
403;"05";"Las Berlanas";334;1669.0;26341;"05027000101";"Las Berlanas";334;"-4,76116873";"40,80356051";946
404;"05";"Bernuy-Zapardiel";90;1978.0;22258;"05029000101";"Bernuy-Zapardiel";90;"-4,94334789";"40,97602472";865
405;"05";"Berrocalejo de Aragona";49;900.0;21507;"05030000101";"Berrocalejo de Aragona";45;"-4,5922361";"40,69953051";1092
406;"05";"Blascomillán";181;3960.0;37760;"05033000201";"Blascomillán";143;"-5,08872691";"40,8016527";948
407;"05";"Blasconuño de Matacabras";14;1298.0;18959;"05034000101";"Blasconuño de Matacabras";14;"-4,98988245";"41,12387142";786
408;"05";"Blascosancho";101;2295.0;22844;"05035000101";"Blascosancho";93;"-4,63734676";"40,87824933";902
409;"05";"El Bohodón";117;2208.0;28603;"05036000101";"El Bohodón";117;"-4,72983798";"40,91626371";883
410;"05";"Bohoyo";231;7436.0;43127;"05037000101";"Bohoyo";178;"-5,44265278";"40,31665496";1139
411;"05";"Bonilla de la Sierra";131;5505.0;53365;"05038000101";"Bonilla de la Sierra";73;"-5,26499051";"40,53083069";1077
412;"05";"Brabos";42;1834.0;30929;"05039000101";"Brabos";22;"-4,93950653";"40,78034277";994
413;"05";"Bularros";63;3075.0;47138;"05040000101";"Bularros";34;"-4,86504123";"40,72400997";1169
414;"05";"Burgohondo";1231;5533.0;39834;"05041000101";"Burgohondo";1178;"-4,78592781";"40,41614328";847
415;"05";"Cabezas de Alambre";160;1180.0;15036;"05042000101";"Cabezas de Alambre";160;"-4,84057883";"40,94315804";900
416;"05";"Cabezas del Pozo";68;1796.0;19167;"05043000101";"Cabezas del Pozo";68;"-4,95481242";"41,00123218";843
417;"05";"Cabezas del Villar";257;11006.0;62675;"05044000101";"Cabezas del Villar";247;"-5,21188659";"40,71627838";1048
418;"05";"Cabizuela";80;1917.0;22618;"05045000101";"Cabizuela";80;"-4,80129441";"40,90118972";884
419;"05";"Canales";39;667.0;12763;"05046000101";"Canales";39;"-4,90117313";"41,00396705";857
420;"05";"Candeleda";5049;21347.0;67363;"05047000101";"Candeleda";4215;"-5,23914852";"40,15248281";429
421;"05";"Cantiveros";100;1437.0;22809;"05048000101";"Cantiveros";100;"-4,95618555";"40,95192842";875
422;"05";"Cardeñosa";427;4050.0;35911;"05049000101";"Cardeñosa";421;"-4,74363401";"40,74228434";1105
423;"05";"La Carrera";164;1416.0;17386;"05051000101";"La Carrera";115;"-5,55514674";"40,34733577";1048
424;"05";"Casas del Puerto";83;2214.0;32310;"05052000101";"Casas del Puerto";83;"-5,19835696";"40,52856873";1174
425;"05";"Casasola";68;1836.0;27208;"05053000101";"Casasola";36;"-4,82825364";"40,66685716";1310
426;"05";"Casavieja";1422;3924.0;27810;"05054000101";"Casavieja";1389;"-4,7658077";"40,27929676";538
427;"05";"Casillas";646;1198.0;16307;"05055000101";"Casillas";644;"-4,57233428";"40,32320357";1012
428;"05";"Castellanos de Zapardiel";94;1269.0;17064;"05056000101";"Castellanos de Zapardiel";94;"-4,90890242";"41,08471768";783
429;"05";"Cebreros";3246;13747.0;65199;"05057000101";"Cebreros";3175;"-4,46439928";"40,45477868";755
430;"05";"Cepeda la Mora";70;3139.0;27258;"05058000101";"Cepeda la Mora";70;"-5,04919741";"40,45915722";1504
431;"05";"Cillán";82;1417.0;30772;"05059000101";"Cillán";82;"-4,97799497";"40,70436552";1211
